ecart_date,action,label,count
113,contact,decouvrir_les_offres_et_les_services_engie-offres_electricite_ou_gaz,1
110,contact,decouvrir_les_offres_et_les_services_engie-offres_electricite_ou_gaz,1
295,contact,decouvrir_les_offres_et_les_services_engie-offres_electricite_ou_gaz,1
289,contact,decouvrir_les_offres_et_les_services_engie-offres_electricite_ou_gaz,1
56,contact,decouvrir_les_offres_et_les_services_engie-offres_electricite_ou_gaz,1
21,contact,decouvrir_les_offres_et_les_services_engie-offres_electricite_ou_gaz,1
-20,contact,decouvrir_les_offres_et_les_services_engie-offres_electricite_ou_gaz,1
213,contact,decouvrir_les_offres_et_les_services_engie-offres_electricite_ou_gaz,1
220,contact,decouvrir_les_offres_et_les_services_engie-offres_electricite_ou_gaz,1
353,contact,decouvrir_les_offres_et_les_services_engie-offres_electricite_ou_gaz,1
135,contact,decouvrir_les_offres_et_les_services_engie-offres_electricite_ou_gaz,1
251,contact,decouvrir_les_offres_et_les_services_engie-offres_electricite_ou_gaz,1
63,contact,decouvrir_les_offres_et_les_services_engie-offres_electricite_ou_gaz,1
283,contact,decouvrir_les_offres_et_les_services_engie-offres_electricite_ou_gaz,1
-11,contact,decouvrir_les_offres_et_les_services_engie-offres_electricite_ou_gaz,1
244,contact,decouvrir_les_offres_et_les_services_engie-offres_electricite_ou_gaz,1
293,contact,intervention_depannage-mon_installation_electrique_disjoncte_souvent,1
-2,contact,intervention_depannage-mon_installation_electrique_disjoncte_souvent,1
192,contact,intervention_depannage-mon_installation_electrique_disjoncte_souvent,1
358,contact,intervention_depannage-mon_installation_electrique_disjoncte_souvent,1
20,contact,intervention_depannage-mon_installation_electrique_disjoncte_souvent,1
-1,contact,intervention_depannage-mon_installation_electrique_disjoncte_souvent,1
372,contact,intervention_depannage-mon_installation_electrique_disjoncte_souvent,1
-5,contact,intervention_depannage-mon_installation_electrique_disjoncte_souvent,1
179,contact,intervention_depannage-mon_installation_electrique_disjoncte_souvent,1
14,contact,intervention_depannage-mon_installation_electrique_disjoncte_souvent,1
215,contact,intervention_depannage-mon_installation_electrique_disjoncte_souvent,1
267,contact,intervention_depannage-mon_installation_electrique_disjoncte_souvent,1
-15,contact,intervention_depannage-mon_installation_electrique_disjoncte_souvent,1
25,contact,intervention_depannage-mon_installation_electrique_disjoncte_souvent,1
346,contact,decouvrir_les_offres_et_les_services_engie-services_en_ligne_et_options,1
-13,contact,decouvrir_les_offres_et_les_services_engie-services_en_ligne_et_options,1
198,contact,decouvrir_les_offres_et_les_services_engie-services_en_ligne_et_options,1
216,contact,decouvrir_les_offres_et_les_services_engie-services_en_ligne_et_options,1
246,contact,decouvrir_les_offres_et_les_services_engie-services_en_ligne_et_options,1
181,contact,decouvrir_les_offres_et_les_services_engie-services_en_ligne_et_options,1
368,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
280,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
23,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
243,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
355,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
130,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
-2,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
82,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
-4,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
184,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
119,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
148,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
-1,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
349,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
284,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
204,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
56,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
214,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
6,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
7,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
203,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
-5,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
10,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
36,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
279,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
18,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
350,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
386,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
190,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
111,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
183,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
-6,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
-7,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
370,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
186,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
275,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
341,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
13,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
356,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
5,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
387,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
222,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
304,contact,intervention_depannage-j_ai_une_reclamation_relative_a_une_intervention,1
21,lead,engie_particuliers-formulaire-hors_site-landing_page_equipement_my_power,1
14,contact,intervention_depannage-beneficier_du_service_depannage_express_gaz_elec_eau,1
270,contact,intervention_depannage-beneficier_du_service_depannage_express_gaz_elec_eau,1
137,contact,intervention_depannage-beneficier_du_service_depannage_express_gaz_elec_eau,1
71,contact,site_internet_espace_client-j_ai_des_problemes_d_affichage_ou_de_navigation,1
256,contact,site_internet_espace_client-j_ai_des_problemes_d_affichage_ou_de_navigation,1
368,contact,site_internet_espace_client-j_ai_des_problemes_d_affichage_ou_de_navigation,1
274,contact,site_internet_espace_client-j_ai_des_problemes_d_affichage_ou_de_navigation,1
57,contact,site_internet_espace_client-j_ai_des_problemes_d_affichage_ou_de_navigation,1
-11,contact,site_internet_espace_client-j_ai_des_problemes_d_affichage_ou_de_navigation,1
106,contact,site_internet_espace_client-j_ai_des_problemes_d_affichage_ou_de_navigation,1
212,contact,site_internet_espace_client-j_ai_des_problemes_d_affichage_ou_de_navigation,1
-18,contact,site_internet_espace_client-j_ai_des_problemes_d_affichage_ou_de_navigation,1
167,contact,site_internet_espace_client-j_ai_des_problemes_d_affichage_ou_de_navigation,1
354,contact,site_internet_espace_client-j_ai_des_problemes_d_affichage_ou_de_navigation,1
51,contact,site_internet_espace_client-j_ai_des_problemes_d_affichage_ou_de_navigation,1
209,contact,site_internet_espace_client-j_ai_des_problemes_d_affichage_ou_de_navigation,1
26,contact,site_internet_espace_client-j_ai_des_problemes_d_affichage_ou_de_navigation,1
172,contact,site_internet_espace_client-j_ai_des_problemes_d_affichage_ou_de_navigation,1
61,contact,site_internet_espace_client-j_ai_des_problemes_d_affichage_ou_de_navigation,1
301,contact,site_internet_espace_client-j_ai_des_problemes_d_affichage_ou_de_navigation,1
90,contact,site_internet_espace_client-j_ai_des_problemes_d_affichage_ou_de_navigation,1
358,contact,site_internet_espace_client-j_ai_des_problemes_d_affichage_ou_de_navigation,1
334,lead,engie_particuliers-equipement-my_power-my_power-formulaire_sec-site-my_power,1
354,lead,engie_particuliers-equipement-my_power-my_power-formulaire_sec-site-my_power,1
349,lead,engie_particuliers-equipement-my_power-my_power-formulaire_sec-site-my_power,1
379,lead,engie_particuliers-equipement-my_power-my_power-formulaire_sec-site-my_power,1
366,lead,engie_particuliers-equipement-my_power-my_power-formulaire_sec-site-my_power,1
352,lead,engie_particuliers-equipement-my_power-my_power-formulaire_sec-site-my_power,1
330,lead,engie_particuliers-equipement-my_power-my_power-formulaire_sec-site-my_power,1
390,lead,engie_particuliers-equipement-my_power-my_power-formulaire_sec-site-my_power,1
367,lead,engie_particuliers-equipement-my_power-my_power-formulaire_sec-site-my_power,1
329,lead,engie_particuliers-equipement-my_power-my_power-formulaire_sec-site-my_power,1
369,lead,engie_particuliers-equipement-my_power-my_power-formulaire_sec-site-my_power,1
360,lead,engie_particuliers-equipement-my_power-my_power-formulaire_sec-site-my_power,1
324,lead,engie_particuliers-equipement-my_power-my_power-formulaire_sec-site-my_power,1
328,lead,engie_particuliers-equipement-my_power-my_power-formulaire_sec-site-my_power,1
383,lead,engie_particuliers-equipement-my_power-my_power-formulaire_sec-site-my_power,1
378,lead,engie_particuliers-equipement-thermostat-netatmo-formulaire_sec-site-netatmo,1
357,lead,engie_particuliers-equipement-thermostat-netatmo-formulaire_sec-site-netatmo,1
376,lead,engie_particuliers-equipement-thermostat-netatmo-formulaire_sec-site-netatmo,1
347,lead,engie_particuliers-equipement-thermostat-netatmo-formulaire_sec-site-netatmo,1
352,lead,engie_particuliers-equipement-thermostat-netatmo-formulaire_sec-site-netatmo,1
362,lead,engie_particuliers-equipement-thermostat-netatmo-formulaire_sec-site-netatmo,1
358,lead,engie_particuliers-equipement-thermostat-netatmo-formulaire_sec-site-netatmo,1
382,lead,engie_particuliers-equipement-thermostat-netatmo-formulaire_sec-site-netatmo,1
354,lead,engie_particuliers-equipement-thermostat-netatmo-formulaire_sec-site-netatmo,1
383,lead,engie_particuliers-equipement-thermostat-netatmo-formulaire_sec-site-netatmo,1
-1,lead,engie_particuliers-e-emdm-formulaire-hors_site-landing_page_oe_emdm_simplifie,1
16,lead,engie_particuliers-e-emdm-formulaire-hors_site-landing_page_oe_emdm_simplifie,1
-14,lead,engie_particuliers-e-emdm-formulaire-hors_site-landing_page_oe_emdm_simplifie,1
31,contact,site_internet_espace_client-j_ai_des_difficultes_pour_creer_mon_espace_client,1
136,contact,site_internet_espace_client-j_ai_des_difficultes_pour_creer_mon_espace_client,1
42,contact,site_internet_espace_client-j_ai_des_difficultes_pour_creer_mon_espace_client,1
256,contact,site_internet_espace_client-j_ai_des_difficultes_pour_creer_mon_espace_client,1
197,contact,site_internet_espace_client-j_ai_des_difficultes_pour_creer_mon_espace_client,1
297,contact,site_internet_espace_client-j_ai_des_difficultes_pour_creer_mon_espace_client,1
205,contact,site_internet_espace_client-j_ai_des_difficultes_pour_creer_mon_espace_client,1
50,contact,site_internet_espace_client-j_ai_des_difficultes_pour_creer_mon_espace_client,1
-19,contact,site_internet_espace_client-j_ai_des_difficultes_pour_creer_mon_espace_client,1
218,contact,site_internet_espace_client-j_ai_des_difficultes_pour_creer_mon_espace_client,1
290,contact,site_internet_espace_client-j_ai_des_difficultes_pour_creer_mon_espace_client,1
131,contact,site_internet_espace_client-j_ai_des_difficultes_pour_creer_mon_espace_client,1
278,contact,site_internet_espace_client-j_ai_des_difficultes_pour_creer_mon_espace_client,1
-2,lead,engie_particuliers-ge-emdm-formulaire-hors_site-landing_page_oe_emdm_simplifie,1
371,lead,engie_particuliers-service-offres_affinitaires-depex-formulaire_sec-site-depex,1
14,contact,decouvrir_les_offres_et_les_services_engie-services_d_assurance_ou_de_depannage,1
68,contact,decouvrir_les_offres_et_les_services_engie-services_d_assurance_ou_de_depannage,1
137,contact,decouvrir_les_offres_et_les_services_engie-services_d_assurance_ou_de_depannage,1
15,contact,decouvrir_les_offres_et_les_services_engie-services_d_assurance_ou_de_depannage,1
269,contact,decouvrir_les_offres_et_les_services_engie-services_d_assurance_ou_de_depannage,1
145,contact,decouvrir_les_offres_et_les_services_engie-services_d_assurance_ou_de_depannage,1
283,contact,decouvrir_les_offres_et_les_services_engie-services_d_assurance_ou_de_depannage,1
389,contact,decouvrir_les_offres_et_les_services_engie-services_d_assurance_ou_de_depannage,1
186,contact,decouvrir_les_offres_et_les_services_engie-services_d_assurance_ou_de_depannage,1
-5,lead,engie_particuliers-e-emdm-formulaire-site-energie-tunnel_de_souscription_v3-dgme,1
-3,lead,engie_particuliers-e-emdm-formulaire-site-energie-tunnel_de_souscription_v3-dgme,1
-16,lead,engie_particuliers-e-emdm-formulaire-site-energie-tunnel_de_souscription_v3-dgme,1
-2,lead,engie_particuliers-e-emdm-formulaire-site-energie-tunnel_de_souscription_v3-dgme,1
-6,lead,engie_particuliers-ge-emdm-formulaire-site-energie-tunnel_de_souscription_v3-dgme,1
253,contact,site_internet_espace_client-j_ai_besoin_d_aide_pour_saisir_mon_releve_de_compteur,1
116,contact,site_internet_espace_client-j_ai_besoin_d_aide_pour_saisir_mon_releve_de_compteur,1
129,contact,site_internet_espace_client-j_ai_besoin_d_aide_pour_saisir_mon_releve_de_compteur,1
241,contact,site_internet_espace_client-j_ai_besoin_d_aide_pour_saisir_mon_releve_de_compteur,1
51,contact,site_internet_espace_client-j_ai_besoin_d_aide_pour_saisir_mon_releve_de_compteur,1
106,contact,site_internet_espace_client-j_ai_besoin_d_aide_pour_saisir_mon_releve_de_compteur,1
42,contact,site_internet_espace_client-j_ai_besoin_d_aide_pour_saisir_mon_releve_de_compteur,1
352,contact,site_internet_espace_client-j_ai_besoin_d_aide_pour_saisir_mon_releve_de_compteur,1
251,contact,site_internet_espace_client-j_ai_besoin_d_aide_pour_saisir_mon_releve_de_compteur,1
340,contact,site_internet_espace_client-j_ai_besoin_d_aide_pour_saisir_mon_releve_de_compteur,1
57,contact,site_internet_espace_client-j_ai_besoin_d_aide_pour_saisir_mon_releve_de_compteur,1
188,contact,site_internet_espace_client-j_ai_besoin_d_aide_pour_saisir_mon_releve_de_compteur,1
353,contact,site_internet_espace_client-j_ai_besoin_d_aide_pour_saisir_mon_releve_de_compteur,1
109,contact,site_internet_espace_client-j_ai_besoin_d_aide_pour_saisir_mon_releve_de_compteur,1
389,contact,site_internet_espace_client-j_ai_besoin_d_aide_pour_saisir_mon_releve_de_compteur,1
76,contact,site_internet_espace_client-j_ai_besoin_d_aide_pour_saisir_mon_releve_de_compteur,1
52,contact,site_internet_espace_client-j_ai_besoin_d_aide_pour_saisir_mon_releve_de_compteur,1
-6,contact,site_internet_espace_client-j_ai_besoin_d_aide_pour_saisir_mon_releve_de_compteur,1
72,contact,site_internet_espace_client-j_ai_besoin_d_aide_pour_saisir_mon_releve_de_compteur,1
364,contact,site_internet_espace_client-j_ai_besoin_d_aide_pour_saisir_mon_releve_de_compteur,1
14,lead,engie_particuliers-e-emdm-formulaire-site-energie-tunnel_de_souscription_v3-defaut,1
90,lead,engie_particuliers-e-emdm-formulaire-site-energie-tunnel_de_souscription_v3-defaut,1
115,lead,engie_particuliers-e-emdm-formulaire-site-energie-tunnel_de_souscription_v3-defaut,1
5,lead,engie_particuliers-e-emdm-formulaire-site-energie-tunnel_de_souscription_v3-defaut,1
15,lead,engie_particuliers-e-emdm-formulaire-site-energie-tunnel_de_souscription_v3-defaut,1
65,lead,engie_particuliers-e-emdm-formulaire-site-energie-tunnel_de_souscription_v3-defaut,1
9,lead,engie_particuliers-e-emdm-formulaire-site-energie-tunnel_de_souscription_v3-defaut,1
104,lead,engie_particuliers-e-emdm-formulaire-site-energie-tunnel_de_souscription_v3-defaut,1
77,lead,engie_particuliers-e-emdm-formulaire-site-energie-tunnel_de_souscription_v3-defaut,1
85,lead,engie_particuliers-e-emdm-formulaire-site-energie-tunnel_de_souscription_v3-defaut,1
